Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2011-01-27,19900,20040,19820,19880,15924.71191,15367000,15844.60579,15729.25606
2011-01-28,19960,20280,19800,20200,16181.0459,19118950,16031.51628,15854.21895
2011-01-31,20180,20200,19620,19620,15716.43945,21411900,15940.73242,15886.26055
2011-02-01,19640,19900,19580,19660,15748.47949,13468450,15881.98828,15911.89355
2011-02-07,20040,20080,19440,19440,15572.25,24252200,15679.05631,15828.58535
2011-02-08,19400,19480,19180,19220,15396.02637,30483500,15572.25195,15722.84824
2011-02-09,19460,19460,19020,19200,15380,20984650,15449.42546,15562.63906
2011-02-10,19200,19300,18700,18720,14995.49805,30669300,15257.17481,15418.45078
2011-02-11,18700,18860,18260,18300,14659.06348,26489900,15011.52051,15200.56758
2011-02-14,18560,19100,18500,19060,15267.85254,19565800,14974.13802,15139.68809
2011-02-15,19260,19400,18940,19160,15347.96094,18105800,15091.62565,15130.075
2011-02-16,19040,19400,18900,18900,15139.68457,15182650,15251.83268,15082.01192
2011-02-17,19060,19260,18860,19080,15283.87695,14348550,15257.17415,15139.6877
2011-02-18,19300,19320,19140,19200,15380,10253850,15267.85384,15283.875
2011-02-21,19280,19300,18840,18960,15187.75,13750850,15283.87565,15267.85449
2011-02-22,18780,18960,18680,18760,15027.53711,12181550,15198.42904,15203.76973
2011-02-23,18500,18820,18500,18600,14899.37695,17193000,15038.22135,15155.7082
2011-02-24,18520,18680,18400,18580,14883.35156,18110900,14936.75521,15075.60312
2011-02-25,18560,18660,18460,18520,14835.29297,15181200,14872.67383,14966.66172
2011-02-28,18400,18680,18400,18460,14787.22949,16274800,14835.29134,14886.55762
2011-03-02,18280,18460,18240,18360,14707.12109,16134300,14776.54785,14822.47441
2011-03-03,18380,18540,18320,18460,14787.22949,18074200,14760.52669,14800.04492
2011-03-04,18680,18900,18540,18900,15139.68457,18569150,14878.01172,14851.31152
2011-03-07,18860,18860,18120,18120,14514.87695,31883600,14813.93034,14787.22832
2011-03-08,18220,18240,17880,17980,14402.73047,24905400,14685.764,14710.32851
2011-03-09,18120,18160,17640,17800,14258.54199,26296300,14392.0498,14620.61269
2011-03-10,17580,17680,17320,17320,13874.04492,41630200,14178.43913,14437.97578
2011-03-11,17220,17520,17200,17240,13809.95898,26884000,13980.84863,14172.03066
2011-03-14,17600,18020,17060,18000,14418.75195,33325000,14034.25195,14152.80566
2011-03-15,18020,18040,17120,17200,13777.91992,36313200,14002.21028,14027.84355
2011-03-16,17700,17900,17440,17720,14194.45801,39939050,14130.37663,14015.02676
2011-03-17,17560,17800,17360,17800,14258.54199,22505200,14076.97331,14091.92617
2011-03-18,17840,17900,17660,17820,14274.56152,19166050,14242.52051,14184.84668
2011-03-21,17820,17980,17680,17800,14258.54199,14473500,14263.88183,14152.80469
2011-03-22,17840,17940,17400,17500,14018.23438,21810300,14183.7793,14200.86758
2011-03-23,17600,17600,17180,17460,13986.18652,25229000,14087.6543,14159.21328
2011-03-24,17600,17760,17480,17600,14098.33301,15392550,14034.2513,14127.17148
2011-03-25,17840,18200,17800,18200,14578.95996,31078100,14221.15983,14188.05117
2011-03-28,18300,18440,18180,18320,14675.08496,15890200,14450.79264,14271.35977
2011-03-29,18140,18320,18000,18320,14675.08496,17204100,14643.04329,14402.72988
2011-03-30,18320,18580,18320,18520,14835.29297,20685150,14728.48763,14572.55117
2011-03-31,18720,18720,18420,18640,14931.41895,26376550,14813.93229,14739.16836
2011-04-01,18720,18800,18540,18800,15059.58106,22471700,14942.09766,14835.29258
2011-04-04,18800,18900,18780,18900,15139.68457,16716750,15043.56153,14928.2125
2011-04-05,18960,18960,18700,18900,15139.68457,11922000,15112.9834,15021.13242
2011-04-06,18800,18840,18300,18460,14787.22949,27471850,15022.19954,15011.51973
2011-04-07,18500,18700,18100,18180,14562.93262,21781250,14829.94889,14937.82246
2011-04-08,18220,18280,17900,17960,14386.70996,25983450,14578.95736,14803.24824
2011-04-11,17960,18140,17760,17880,14322.62402,20582800,14424.08887,14639.83613
2011-04-12,17720,17800,17640,17640,14130.37598,15766950,14279.90332,14437.97441
2011-04-13,17740,18020,17600,18020,14434.76953,16627750,14295.92318,14367.48242
2011-04-14,18000,18000,17680,18000,14418.75195,25265700,14327.96582,14338.64629
2011-04-15,17960,17980,17640,17760,14226.50391,22274750,14360.00846,14306.60508
2011-04-18,17820,17840,17320,17340,13890.06348,27418700,14178.43978,14220.09297
2011-04-19,17060,17500,17060,17500,14018.23438,23078650,14044.93392,14197.66465
2011-04-20,17780,18320,17720,18320,14675.08496,32044250,14194.46094,14245.72774
2011-04-21,18600,18740,18360,18560,14867.33203,27071850,14520.21712,14335.44375
2011-04-22,18480,18540,18040,18080,14482.83789,18825450,14675.08496,14386.71055
2011-04-25,18020,18220,17780,17780,14242.51758,14338950,14530.89583,14457.20137
2011-04-26,17980,17980,17600,17940,14370.68945,19174650,14365.34831,14527.69238
2011-04-27,18340,18540,18220,18480,14803.25293,26379400,14472.15332,14553.32598
2011-04-28,18480,18540,17980,18000,14418.75195,20803400,14530.89811,14463.60996
2011-04-29,18020,18160,17600,17860,14306.60547,21415000,14509.53678,14428.36348
2011-05-02,18200,18740,18080,18640,14931.41895,32544850,14552.25879,14566.14375
2011-05-03,18720,18800,18440,18760,15027.53711,25366500,14755.18718,14697.51328
2011-05-04,18600,18680,18000,18300,14659.06348,25769850,14872.67318,14668.67539
2011-05-06,17980,18280,17900,17980,14402.73047,23637450,14696.44369,14665.4711
2011-05-09,18160,18220,17820,17820,14274.56152,13543350,14445.45182,14659.06231
2011-05-11,17780,17900,17640,17840,14290.58496,22363750,14322.62565,14530.89551
2011-05-12,17720,18020,17660,17700,14178.43457,27616100,14247.86035,14361.075
2011-05-13,17920,18480,17800,18320,14675.08496,33438000,14381.36816,14364.2793
2011-05-16,18340,18380,17960,18020,14434.76953,16123700,14429.42969,14370.68711
2011-05-17,17940,17960,17780,17800,14258.54199,11549950,14456.13216,14367.4832
2011-05-18,17860,17980,17720,17860,14306.60547,16579300,14333.30566,14370.6873
2011-05-19,17820,17960,17600,17600,14098.33301,19345200,14221.16016,14354.66699
2011-05-20,17700,17740,17600,17640,14130.37598,11069950,14178.43815,14245.7252
2011-05-23,17540,17700,17440,17460,13986.18652,14056000,14071.63184,14156.00859
2011-05-24,17440,17680,17300,17300,13858.02148,14488500,13991.52799,14075.90449
2011-05-25,17580,17580,17060,17120,13713.83496,16018050,13852.68099,13957.35039
2011-05-26,17360,17600,17300,17580,14082.31348,13968500,13884.72331,13954.14648
2011-05-27,17480,17980,17340,17820,14274.56152,21477600,14023.56999,13982.98359
2011-05-30,17900,17900,17520,17680,14162.41797,10293600,14173.09766,14018.22988
2011-05-31,17800,18280,17720,18040,14450.7959,23887550,14295.92513,14136.78477
2011-06-01,18040,18240,17900,18220,14594.97949,15678500,14402.73112,14313.01367
2011-06-02,17880,17940,17600,17660,14146.39258,16582950,14397.38932,14325.82949
2011-06-03,17800,17800,17540,17700,14178.43457,10067100,14306.60221,14306.6041
2011-06-07,17520,17780,17380,17740,14210.48047,15110100,14178.43587,14316.2166
2011-06-08,17700,17800,17500,17540,14050.27051,12938850,14146.39518,14236.11152
2011-06-09,17540,17580,17300,17300,13858.02148,21511200,14039.59082,14088.71992
2011-06-10,17400,17480,17020,17020,13633.72754,19586600,13847.33984,13986.18691
2011-06-13,16880,17060,16760,17060,13665.77344,15062450,13719.17415,13883.65469
2011-06-14,17020,17460,16960,17260,13825.98145,10642700,13708.49414,13806.75488
2011-06-15,17320,17380,17020,17300,13858.02148,13283100,13783.25879,13768.30508
2011-06-16,17060,17160,16880,16960,13585.66895,11940550,13756.55729,13713.83457
2011-06-17,17020,17040,16060,16380,13121.06348,36058100,13521.58464,13611.30176
2011-06-20,16260,16280,15900,16000,12816.66895,23580500,13174.46713,13441.48086
2011-06-21,16000,16400,15960,16280,13040.95898,18844400,12992.89714,13284.47637
2011-06-22,16480,16660,16440,16520,13233.20898,16530400,13030.27897,13159.51387
2011-06-23,16500,16780,16400,16620,13313.31543,13858400,13195.8278,13105.04316
2011-06-24,16420,17080,16420,17040,13649.75391,23453150,13398.75944,13210.78125
2011-06-27,16940,16940,16560,16700,13377.39648,15207250,13446.82194,13322.92676
2011-06-28,16800,17060,16620,16640,13329.33496,11950100,13452.16178,13380.60195
2011-06-29,16960,16980,16640,16660,13353.37695,10348200,13353.36946,13404.63555
2011-06-30,16660,16700,16420,16520,13241.16406,16408950,13307.95866,13390.20527
2011-07-01,16860,17200,16760,17100,13706.04981,22133050,13433.53027,13401.46445
2011-07-04,17400,17660,17380,17560,14074.75293,21439450,13673.98893,13540.93574
2011-07-05,17600,17980,17560,17980,14411.39063,21107200,14064.06446,13757.34688
2011-07-06,17860,17960,17740,17960,14395.35938,11215100,14293.83431,13965.74336
2011-07-07,17960,17960,17580,17600,14106.81055,17861200,14304.52019,14138.87266
2011-07-08,17600,17760,17460,17700,14186.95996,12070450,14229.70996,14235.05469
2011-07-11,17600,17600,17240,17300,13866.35547,15974500,14053.37533,14193.3752
2011-07-12,17200,17220,16920,17000,13625.89746,12397200,13893.07096,14036.27656
2011-07-13,16960,17100,16720,16860,13513.68262,16430600,13668.64518,13859.94121
2011-07-14,16700,16700,16460,16620,13321.31934,20363350,13486.96647,13702.84297
2011-07-15,16600,16800,16420,16640,13337.34863,13621800,13390.78353,13532.9207
2011-07-18,16560,16600,16220,16260,13032.77246,18189050,13230.48014,13366.2041
2011-07-19,16120,16540,16120,16440,13177.04199,14537100,13182.38769,13276.43301
2011-07-20,16800,17080,16780,17020,13641.92676,21079150,13283.91374,13302.08184
2011-07-21,16920,17020,16640,16840,13497.65234,10343550,13438.8737,13337.34844
2011-07-22,17000,17120,16840,17000,13625.89746,12179600,13588.49219,13395.0582
2011-07-25,17000,17000,16680,16940,13577.80859,9496800,13567.11946,13504.06543
2011-07-26,16860,17020,16800,17000,13625.89746,11259900,13609.86784,13593.83652
2011-07-27,16960,16960,16720,16900,13545.74121,10079450,13583.14909,13574.59941
2011-07-28,16560,16800,16520,16740,13417.50098,13623150,13529.71322,13558.56914
2011-07-29,16920,17040,16740,16880,13529.71484,15089150,13497.65234,13539.33262
2011-08-01,17100,17500,17100,17400,13946.50684,19432400,13631.24089,13613.07227
2011-08-02,17060,17180,17000,17040,13657.96094,13486550,13711.39421,13619.48496
2011-08-03,16800,16880,16480,16660,13353.37695,20417200,13652.61491,13581.01211
2011-08-04,16780,16780,16300,16420,13161.01465,17307750,13390.78418,13529.71484
2011-08-05,15840,16100,15780,15780,12648.04199,30392500,13054.14453,13353.38027
2011-08-08,15400,15780,15200,15200,12183.15527,30296350,12664.07064,13000.70996
2011-08-09,15000,15060,13920,14480,11606.05762,49299200,12145.75163,12590.3293
2011-08-10,15200,15200,14400,14400,11541.93262,49244500,11777.0485,12228.04043
2011-08-11,13760,14500,13760,14160,11349.57031,39580150,11499.18685,11865.75156
2011-08-12,14420,14440,14000,14140,11333.53906,33844600,11408.34733,11602.85098
2011-08-16,14700,15000,14520,15000,12022.85254,30042550,11568.65397,11570.79043
2011-08-17,15020,15200,14820,15040,12054.91113,14649850,11803.76758,11660.56113
2011-08-18,14960,14980,14060,14180,11365.60352,35336000,11814.45573,11625.29531
2011-08-19,13760,13940,13440,13600,10900.7168,28970600,11440.41048,11535.52461
2011-08-22,13680,14040,13660,13820,11077.05371,20900650,11114.45801,11484.22754
2011-08-23,14000,14700,13980,14460,11590.02539,24617300,11189.2653,11397.66211
2011-08-24,14480,14700,14000,14160,11349.57031,18508650,11338.88314,11256.59395
2011-08-25,14740,14760,14420,14500,11622.09082,19039800,11520.56217,11307.89141
2011-08-26,14340,14680,14340,14520,11638.11914,10612300,11536.59342,11455.37187
2011-08-29,14840,14840,14480,14660,11750.33301,13001850,11670.18099,11590.02773
2011-08-30,14820,14960,14720,14840,11894.60742,12629600,11761.01986,11650.94414
2011-08-31,14940,14940,14620,14880,11926.66992,14495500,11857.20345,11766.36406
2011-09-01,15180,15760,14880,15420,12359.49121,35833750,12060.25618,11913.84414
2011-09-02,15300,15620,15260,15380,12327.42969,12915400,12204.53027,12051.70625
2011-09-05,15100,15120,14600,14620,11718.27246,13853900,12135.06445,12045.29414
2011-09-06,14520,14720,14200,14540,11654.14844,13213350,11899.9502,11997.20234
2011-09-07,14660,15560,14660,15460,12391.55078,17512500,11921.32389,12090.17852
2011-09-08,15600,16040,15560,15960,12792.31152,28730500,12279.33691,12176.74258
2011-09-09,15700,16240,15540,15600,12503.76367,18082650,12562.54199,12212.00937
2011-09-14,15600,15620,14820,15060,12070.94043,27540950,12455.67187,12282.54297
2011-09-15,15680,15680,15300,15420,12359.49121,21318350,12311.39844,12423.61152
2011-09-16,15880,16220,15840,15960,12792.31152,23811100,12407.58105,12503.76367
2011-09-19,16000,16280,15760,16160,12952.61719,12327650,12701.47331,12535.8248
2011-09-20,16220,16360,15920,16220,13000.71094,13997500,12915.21322,12635.21426
2011-09-21,16380,16560,16020,16260,13032.77246,17063100,12995.36686,12827.58066
2011-09-22,15920,16000,15560,15800,12664.07031,15331100,12899.18457,12888.49648
2011-09-23,15280,15600,15020,15160,12151.09277,21822900,12615.97851,12760.25273
2011-09-26,15200,15740,15180,15500,12423.61231,24018800,12412.92513,12654.45176
2011-09-27,16100,16100,15820,16080,12888.49219,16526300,12487.73242,12632.00801
2011-09-28,16480,16500,15820,16140,12936.58398,24316950,12749.56283,12612.77031
2011-09-29,16080,16960,16080,16740,13417.50098,27675450,13080.85905,12763.45645
2011-09-30,16600,16800,16220,16800,13465.59277,25780600,13273.22591,13026.35645
2011-10-04,16100,16640,15920,16560,13273.22656,32895000,13385.4401,13196.2793
2011-10-05,16480,17000,16340,16840,13497.65234,32102800,13412.15722,13318.11133
2011-10-06,17480,17580,16840,17100,13706.04981,29969000,13492.30957,13472.00449
2011-10-07,17300,17620,17000,17200,13786.2041,26509200,13663.30208,13545.74512
2011-10-10,17560,17700,17440,17480,14010.62793,17246250,13834.29395,13654.75215
2011-10-11,17700,17700,17380,17620,14122.84277,22915500,13973.22493,13824.67539
2011-10-12,17440,17980,17400,17960,14395.35938,21528500,14176.27669,14004.2168
2011-10-13,17960,17980,17620,17800,14267.11328,16266150,14261.77181,14116.42949
2011-10-14,17420,17880,17420,17720,14202.99414,10850500,14288.48893,14199.7875
2011-10-17,17800,17900,17620,17800,14267.11328,10675550,14245.74023,14251.08457
2011-10-18,17500,17860,17420,17660,14154.89746,13844300,14208.33496,14257.49551
2011-10-19,17700,17720,17400,17720,14202.99414,10704100,14208.33496,14219.02246
2011-10-20,17720,18400,17660,18140,14539.63672,28436600,14299.17611,14273.52715
2011-10-21,18400,18500,18140,18340,14699.93945,23307000,14480.85677,14372.91621
2011-10-24,18260,18860,18220,18820,15084.66504,18769250,14774.74707,14536.42656
2011-10-25,18720,19020,18700,18900,15148.78711,18208000,14977.7972,14735.20449
2011-10-26,18660,18920,18540,18680,14972.45801,12504750,15068.63672,14889.09727
2011-10-27,18580,18780,18380,18480,14812.1543,17443050,14977.79981,14943.60078
2011-10-28,18560,18920,18540,18900,15148.78711,26884350,14977.79981,15033.37031
2011-10-31,18820,19400,18660,19360,15517.49219,23792400,15159.47787,15119.93574
2011-11-01,19360,19980,19240,19800,15870.16309,30983650,15512.14746,15264.21094
2011-11-02,19400,19560,19320,19420,15565.58496,28454600,15651.08008,15382.83633
2011-11-03,19240,19420,19160,19340,15501.46094,16408700,15645.73633,15520.69766
2011-11-04,19660,20100,19640,20100,16110.61816,26704800,15725.88802,15713.06387
2011-11-07,19920,20000,19720,19860,15918.25098,14018050,15843.44336,15793.21563
2011-11-08,19720,19800,19300,19400,15549.55762,17069900,15859.47559,15729.09453
2011-11-09,19400,19760,19320,19700,15790.00977,19304250,15752.60612,15773.97949
2011-11-10,19340,19460,18700,18700,14988.49023,31006050,15442.68587,15671.38535
2011-11-11,18900,19680,18600,19660,15757.94922,24246750,15512.14974,15600.85156
2011-11-14,19760,20040,19740,19920,15966.34375,14136050,15570.92773,15610.47012
2011-11-15,19720,20000,19600,19920,15966.34375,11737100,15896.87891,15693.82734
2011-11-16,19900,20060,19460,19500,15629.70703,16934350,15854.13151,15661.7668
2011-11-17,19640,19840,19220,19600,15709.86133,12943350,15768.63737,15806.04102
2011-11-18,19420,19540,19240,19260,15437.33789,16310300,15592.30208,15741.91875
2011-11-21,19020,19200,18840,19000,15228.94434,12791900,15458.71452,15594.43887
2011-11-22,19000,19420,18860,19260,15437.33789,12040600,15367.87337,15488.6377
2011-11-23,18960,19200,18700,18700,14988.49023,15335700,15218.25749,15360.39434
2011-11-24,18440,19060,18420,18860,15116.73047,13680750,15180.85286,15241.76816
2011-11-25,18580,19060,18580,18940,15180.85254,11689400,15095.35775,15190.47109
2011-11-28,19180,19640,19160,19560,15677.79883,15724000,15325.12728,15280.24199
2011-11-29,19800,20100,19720,20100,16110.61816,27588450,15656.42318,15414.89805
2011-11-30,20000,20200,19920,20080,16094.59277,19579400,15961.00325,15636.11855
2011-12-01,20700,21600,20580,21480,17216.72656,34717150,16473.97916,16056.11777
2011-12-02,21220,21420,20800,21000,16831.99023,21917950,16714.43652,16386.34531
2011-12-05,21380,21460,21160,21320,17088.47852,14848100,17045.73177,16668.48125
2011-12-06,21140,21400,20820,20880,16735.81055,14528550,16885.42643,16793.51973
2011-12-07,21000,21360,20820,21120,16928.17188,19746900,16917.48698,16960.23555
2011-12-08,21140,21660,20920,21280,17056.41992,25893000,16906.80078,16928.17422
2011-12-09,20980,21480,20740,21060,16880.08203,13804200,16954.89128,16937.79258
2011-12-12,21260,21680,21200,21680,17377.02344,12163550,17104.50846,16995.50156
2011-12-13,21480,21500,21000,21000,16831.99023,13210000,17029.69857,17014.7375
2011-12-14,20680,20900,20500,20800,16671.68359,21064350,16960.23242,16963.43984
2011-12-15,20580,20720,20300,20300,16270.92481,16963000,16591.53288,16806.34082
2011-12-16,20420,20900,20400,20900,16751.83594,12263200,16564.81478,16780.6916
2011-12-19,20900,20900,19680,20140,16142.67871,20485300,16388.47982,16533.82266
2011-12-20,20160,20580,20140,20240,16222.83203,13750300,16372.44889,16411.99102
2011-12-21,20700,21140,20620,21140,16944.20313,20402950,16436.57129,16466.49492
2011-12-22,20900,21060,20820,21040,16864.04688,10634550,16677.02735,16585.11934
2011-12-23,21120,21480,21120,21360,17120.53711,12299050,16976.26237,16658.85957
2011-12-26,21340,21500,21320,21320,17088.47852,6216250,17024.35417,16848.01953
2011-12-27,21360,21600,21060,21460,17200.69727,11133650,17136.57097,17043.59258
2011-12-28,21460,21460,21200,21220,17087.94922,11023850,17125.70834,17072.3418
2011-12-29,21240,21540,21140,21160,17039.63281,10923900,17109.42643,17107.45899
2012-01-02,21400,21600,21300,21600,17393.95898,13151350,17173.847,17162.14336
2012-01-03,21860,22100,21840,22100,17796.5957,16927750,17410.0625,17303.7668
2012-01-04,22100,22200,21500,21600,17393.95898,17103700,17528.17122,17342.41914
2012-01-05,21460,21580,21100,21100,16991.32031,17298400,17393.95833,17323.09336
2012-01-06,21120,21320,20600,20800,16749.74023,18816250,17045.00651,17265.11484
2012-01-09,20800,20820,20300,20320,16363.20703,19283000,16701.42252,17058.96445
2012-01-10,20420,20720,20420,20520,16524.26367,20414800,16545.73698,16804.49804
2012-01-11,20340,20480,20280,20420,16443.73242,19110150,16443.73437,16614.45273
2012-01-12,20320,20580,20220,20560,16556.4707,18511000,16508.1556,16527.48281
2012-01-13,20560,21000,20520,20920,16846.37109,14630750,16615.52474,16546.80898
2012-01-16,20800,20800,20400,20600,16588.68164,11614950,16663.84114,16591.9039
2012-01-17,20820,20960,20480,20720,16685.31641,17084400,16706.78971,16624.11445
2012-01-18,21020,21040,20440,20600,16588.68164,15359650,16620.89323,16653.1043
2012-01-19,20760,21440,20740,21440,17265.10547,22385800,16846.36784,16794.83125
2012-01-20,21800,22100,21520,22100,17796.5957,25550800,17216.79427,16984.87617
2012-01-25,21840,22500,21840,22280,17941.55273,22751300,17667.7513,17255.45039
2012-01-26,22320,22420,21880,22260,17925.4375,17655150,17887.86198,17503.47461
2012-01-27,22400,22500,22220,22500,18118.70898,12741200,17995.23307,17809.48008
2012-01-30,22580,22600,22180,22300,17957.65039,16354450,18000.59896,17947.98906
2012-01-31,22100,22400,21780,22140,17828.80273,21731350,17968.38737,17954.43047
2012-02-01,22140,22140,21560,21580,17377.85352,22849650,17721.43555,17841.69062
2012-02-02,21720,22080,21360,21600,17393.95898,22402650,17533.53841,17735.39492
2012-02-03,21420,21680,21120,21320,17168.47852,17801400,17313.43034,17545.34883
2012-02-06,21680,21820,21320,21480,17297.32422,15837500,17286.58724,17413.28359
2012-02-07,21540,21920,21460,21860,17603.32617,11921950,17356.3763,17368.18828
2012-02-08,21980,22000,21680,21840,17587.22266,11809400,17495.95768,17410.06211
2012-02-09,21740,21800,21200,21680,17458.38086,24005850,17549.64323,17422.94649
2012-02-10,21680,21680,21220,21240,17104.05078,18579100,17383.2181,17410.06094
2012-02-13,21380,21780,21340,21660,17442.27539,16017250,17334.90234,17439.05117
2012-02-14,21680,21780,21480,21600,17393.95898,12317400,17313.42838,17397.17773
2012-02-15,21960,22760,21840,22700,18279.75977,28522350,17705.33138,17535.68516
2012-02-16,22600,22800,22420,22700,18279.75977,15411800,17984.49284,17699.96094
2012-02-17,23180,23600,23120,23520,18940.08789,17308450,18499.86914,18067.16836
2012-02-20,23560,23880,23320,23500,18923.98242,14814150,18714.61003,18363.50977
2012-02-21,23500,23960,23300,23600,19004.50781,10808250,18956.19271,18685.61953
2012-02-22,23640,24000,23440,23940,19278.30859,11779250,19068.93294,18885.3293
2012-02-23,23460,23580,23020,23200,18682.40234,23259200,18988.40625,18965.85781
2012-02-24,23060,23720,23060,23600,19004.50781,14240300,18988.40625,18978.74179
2012-02-27,23480,23600,23180,23420,18859.5625,8273300,18848.82422,18965.85781
2012-02-28,23920,24000,23620,23700,19085.03711,16648100,18983.03581,18981.96367
2012-02-29,23820,24180,23820,24120,19423.25781,17278300,19122.61914,19010.95351
2012-03-02,24300,24340,23580,23640,19036.7207,18023700,19181.67187,19081.81719
2012-03-05,23800,23820,23320,23480,18907.875,11175250,19122.61784,19062.49062
2012-03-06,23580,23860,23340,23600,19004.50781,10572850,18983.0345,19091.47969
2012-03-07,23500,23660,23300,23440,18875.66602,11521550,18929.34961,19049.60547
2012-03-08,23600,23720,23300,23600,19004.50781,20270400,18961.56055,18965.85547
2012-03-09,23820,24620,23760,24600,19809.79102,18228800,19229.98828,19120.46953
2012-03-12,24480,24520,24200,24200,19487.67773,11826950,19433.99219,19236.43008
2012-03-13,24000,24580,24000,24420,19664.83203,11985550,19654.10026,19368.49492
2012-03-14,24600,25100,24600,25000,20131.89063,18279650,19761.4668,19619.73984
2012-03-15,25020,25200,24840,25000,20131.89063,14038800,19976.20443,19845.21641
2012-03-16,25200,25340,24760,24760,19938.62695,18070200,20067.4694,19870.98359
2012-03-19,24700,25360,24680,25200,20292.94531,11881850,20121.1543,20032.03711
2012-03-20,25340,25540,25200,25340,20405.69141,11935500,20212.42122,20180.20899
2012-03-21,25200,25200,24840,24840,20003.05078,12913550,20233.89583,20154.44102
2012-03-22,24700,25260,24700,25160,20260.73633,12675450,20223.15951,20180.21016
2012-03-23,24860,25480,24860,25220,20309.05469,10818600,20190.94727,20254.2957
2012-03-26,25360,25500,25220,25500,20534.53125,9237800,20368.10742,20302.61289
2012-03-27,25700,26220,25520,26220,21114.33203,14186350,20652.63932,20444.34102
2012-03-28,26000,26160,25900,26040,20969.38086,9914550,20872.74805,20637.60703
2012-03-29,25980,25980,25600,25600,20615.06641,11670000,20899.5931,20708.47305
2012-03-30,25400,25600,25140,25500,20534.53125,15281700,20706.32617,20753.56836
2012-04-02,25500,25980,25220,25980,20921.0625,12582950,20690.22005,20830.87461
2012-04-03,26400,26780,26040,26700,21500.85938,16507900,20985.48438,20908.18008
2012-04-04,26620,27020,26300,26400,21259.2793,14599350,21227.06706,20966.15977
2012-04-05,26040,26700,25940,26600,21420.33008,12921350,21393.48959,21127.2125
2012-04-06,26540,26680,26260,26640,21452.54688,10289650,21377.38542,21310.81563
2012-04-09,26400,26600,26120,26340,21210.9668,8572600,21361.28125,21368.79649
2012-04-10,26280,26400,26140,26220,21114.33203,11176100,21259.2819,21291.49102
2012-04-12,25660,25980,25360,25460,20502.32031,25240650,20942.53971,21140.09922
2012-04-13,25300,25540,25200,25360,20421.79688,35409200,20679.48307,20940.39258
2012-04-16,25460,25520,25000,25180,20276.84766,15222400,20400.32162,20705.25274
2012-04-17,25020,25280,24820,24980,20115.79297,14552300,20271.47917,20486.21797
2012-04-18,25540,26040,25380,25860,20824.43359,17253750,20405.69141,20428.23828
2012-04-19,25840,26140,25780,26140,21049.9082,13156400,20663.37825,20537.75586
2012-04-20,25880,25940,25560,25640,20647.27148,9900550,20840.53776,20582.85078
2012-04-23,25380,25600,25240,25580,20598.95313,8388400,20765.3776,20647.27187
2012-04-24,25300,25720,25240,25660,20663.37695,13238350,20636.53385,20756.78867
2012-04-25,26080,26300,25860,26100,21017.69922,13821600,20760.00977,20795.4418
2012-04-26,26400,26800,26340,26800,21581.39453,16479500,21087.49023,20901.73906
2012-04-27,27100,27660,27020,27480,22128.97852,15905350,21576.02409,21198.08047
2012-04-30,27900,28180,27540,27800,22386.66797,15757100,22032.34701,21555.62344
2012-05-02,28200,28360,27980,28200,22708.7832,18420750,22408.14323,21964.70469
2012-05-03,28040,28200,27960,28020,22563.83203,10327050,22553.0944,22273.93125
2012-05-04,27500,27960,26980,27200,21903.5,20484300,22392.03841,22338.35234
2012-05-07,26840,27060,26500,26840,21613.60352,18908450,22026.97852,22235.27734
2012-05-08,26960,27040,26780,26820,21597.49805,12048600,21704.86719,22077.44336
2012-05-09,26700,26960,26480,26620,21436.44141,12661700,21549.18099,21822.975
2012-05-10,26580,26720,26440,26540,21372.01953,13145000,21468.653,21584.6125
2012-05-11,26300,26460,26060,26060,20985.48633,13626400,21264.64909,21401.00977
2012-05-14,26100,26540,26080,26280,21162.64453,15092100,21173.38346,21310.81797
2012-05-15,26080,26400,26000,26220,21114.33203,15558100,21087.48763,21214.18477
2012-05-16,25960,26000,24560,24600,19809.79102,38488900,20695.58919,20888.85469
2012-05-17,24600,24860,24020,24460,19697.04492,33041100,20207.05599,20553.85977
2012-05-18,24080,24100,23300,23320,18779.03125,30023750,19428.6224,20112.56875
2012-05-21,23880,24320,23800,24180,19471.57031,23702750,19315.88216,19774.35391
2012-05-22,25100,25100,24540,24800,19970.84375,23830550,19407.14844,19545.65625
2012-05-23,24800,24800,23900,24420,19664.83203,16157100,19702.41536,19516.66445
2012-05-24,24260,24500,23960,24500,19729.25781,15251250,19788.3112,19523.10703
2012-05-25,24660,24920,24460,24500,19729.25781,10164250,19707.78255,19713.15234
2012-05-29,24240,24760,24120,24760,19938.62695,10815350,19799.04752,19806.56367
2012-05-30,24760,24800,24300,24520,19745.36719,12653250,19804.41732,19761.46836
2012-05-31,24260,24260,23840,24220,19503.78125,22106900,19729.25846,19729.2582
2012-06-01,24260,24740,23980,24660,19858.10547,13554450,19702.41797,19755.02773
2012-06-04,23960,24100,23840,23920,19262.19141,18068750,19541.35938,19661.61445
2012-06-05,24020,24180,23860,24060,19374.9375,12848900,19498.41146,19548.87656
2012-06-07,24780,25300,24660,25300,20373.48047,20928350,19670.20313,19674.49922
2012-06-08,25500,25500,24900,24940,20083.57617,9956350,19943.99805,19790.4582
2012-06-11,25440,25500,25320,25360,20421.79688,9906200,20292.95117,19903.19649
2012-06-12,24920,25200,24900,25100,20212.41992,8805200,20239.26432,20093.24219
2012-06-13,25320,25480,25120,25420,20470.11328,9572600,20368.11003,20312.27734
